Year,Country,HS Code,Description,Export Value (USD)
2014,斯里蘭卡,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,46477.95
2014,斯洛伐克,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,14423.3
2014,斯洛維尼亞,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,47405.82
2014,智利,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,238167.9
2014,菲律賓,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,154437178.08
2014,越南,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,5586934.02
2014,奧地利,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,831478.4600000001
2014,愛沙尼亞,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,123179.03
2014,愛爾蘭,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,5229.33
2014,新加坡,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,174210950.58
2014,瑞士,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,691480.8
2014,瑞典,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,158835.11
2014,義大利,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,1789600.55
2014,葡萄牙,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,20214.1
2014,德國,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,20162066.53
2014,摩洛哥,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,164.89999999999998
2014,模里西斯,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,47676.89
2014,緬甸,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,3180.91
2014,黎巴嫩,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,2790.37
2014,墨西哥,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,555824.93
2014,澳大利亞,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,5692806.58
2014,澳門,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,238544.62
2014,盧森堡,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,2000.6599999999999
2014,賴索托,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,3201.4
2014,薩爾瓦多,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,31941.68
2014,薩摩亞,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,3867.09
2014,羅馬尼亞,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,110394.25
2014,關島,85423100002, Processors and controllers whether or not combined with memories converters logic circuits amplifiers clock and timing circuits or other circuits,632.13
2014,中國大陸,85423200118, Chips and wafers of monolithic digital integrated circuits with Mask-ROM,56547.51
2014,日本,85423200118, Chips and wafers of monolithic digital integrated circuits with Mask-ROM,7870.549999999999
2014,南韓,85423200118, Chips and wafers of monolithic digital integrated circuits with Mask-ROM,2396.0
2014,美國,85423200118, Chips and wafers of monolithic digital integrated circuits with Mask-ROM,163.82
2014,香港,85423200118, Chips and wafers of monolithic digital integrated circuits with Mask-ROM,534515.65
2014,新加坡,85423200118, Chips and wafers of monolithic digital integrated circuits with Mask-ROM,66304.34
2014,德國,85423200118, Chips and wafers of monolithic digital integrated circuits with Mask-ROM,1797.0
2014,中國大陸,85423200127, Monolithic digital integrated circuits with Mask-ROM,14538.169999999998
2014,日本,85423200127, Monolithic digital integrated circuits with Mask-ROM,73986.51
2014,香港,85423200127, Monolithic digital integrated circuits with Mask-ROM,105780.53
2014,泰國,85423200127, Monolithic digital integrated circuits with Mask-ROM,701.16
2014,匈牙利,85423200136, Chips and wafers of other monolithic integrated circuits with Mask-ROM,1769.3300000000002
2014,香港,85423200136, Chips and wafers of other monolithic integrated circuits with Mask-ROM,6026.29
2014,越南,85423200136, Chips and wafers of other monolithic integrated circuits with Mask-ROM,52950.98
2014,香港,85423200145, Monolithic integrated circuits with Mask-ROM,12352.550000000001
2014,新加坡,85423200145, Monolithic integrated circuits with Mask-ROM,98.94
2014,中國大陸,85423200154, Chips and wafers of hybrid integrated circuits with Mask-ROM,200.2
2014,中國大陸,85423200163, Hybrid integrated circuits with Mask-ROM,2588.46
2014,巴西,85423200163, Hybrid integrated circuits with Mask-ROM,6847.96
2014,中國大陸,85423200216, Chips of dynamic random access memory integrated circuits (DRAM),129319286.49
2014,巴西,85423200216, Chips of dynamic random access memory integrated circuits (DRAM),109326.87
2014,日本,85423200216, Chips of dynamic random access memory integrated circuits (DRAM),9027255.31
2014,以色列,85423200216, Chips of dynamic random access memory integrated circuits (DRAM),89508.26999999999
2014,波蘭,85423200216, Chips of dynamic random access memory integrated circuits (DRAM),1672120.1900000002
2014,阿拉伯聯合大公國,85423200216, Chips of dynamic random access memory integrated circuits (DRAM),934594.87
2014,阿根廷,85423200216, Chips of dynamic random access memory integrated circuits (DRAM),1770088.59
2014,俄羅斯,85423200216, Chips of dynamic random access memory integrated circuits (DRAM),7240.57
2014,南非,85423200216, Chips of dynamic random access memory integrated circuits (DRAM),104352.59999999999
2014,南韓,85423200216, Chips of dynamic random access memory integrated circuits (DRAM),7106119.19
2014,美國,85423200216, Chips of dynamic random access memory integrated circuits (DRAM),13443433.440000001
2014,英國,85423200216, Chips of dynamic random access memory integrated circuits (DRAM),9432.91
2014,香港,85423200216, Chips of dynamic random access memory integrated circuits (DRAM),119570803.67999999
2014,哥倫比亞,85423200216, Chips of dynamic random access memory integrated circuits (DRAM),367.03000000000003
2014,哥斯大黎加,85423200216, Chips of dynamic random access memory integrated circuits (DRAM),2860.81
2014,泰國,85423200216, Chips of dynamic random access memory integrated circuits (DRAM),3291324.4
2014,秘魯,85423200216, Chips of dynamic random access memory integrated circuits (DRAM),434443.87
2014,納米比亞,85423200216, Chips of dynamic random access memory integrated circuits (DRAM),11324.06
2014,荷蘭,85423200216, Chips of dynamic random access memory integrated circuits (DRAM),148284.96000000002
2014,斯里蘭卡,85423200216, Chips of dynamic random access memory integrated circuits (DRAM),9442.769999999999
2014,新加坡,85423200216, Chips of dynamic random access memory integrated circuits (DRAM),284392685.57
2014,義大利,85423200216, Chips of dynamic random access memory integrated circuits (DRAM),3656.12
2014,德國,85423200216, Chips of dynamic random access memory integrated circuits (DRAM),14247.58
2014,緬甸,85423200216, Chips of dynamic random access memory integrated circuits (DRAM),46659.19
2014,澳大利亞,85423200216, Chips of dynamic random access memory integrated circuits (DRAM),1736.22
2014,羅馬尼亞,85423200216, Chips of dynamic random access memory integrated circuits (DRAM),1836.3899999999999
2014,中國大陸,85423200225, Wafers of dynamic random access memory integrated circuits (DRAM),83212950.56
